tiantianqianzhuang,1389706021,0407DE57-E694-49E0-8830-8C3E4CE8C116,战争,110.247.226.55,12.3.1,"iPhone10,3",caf6af3311586de3e54fc9df147e8ebd929af440
tiantianqianzhuang,1389706021,25D86E29-E7B8-4A31-A56B-410B0F3833EE,战争,113.103.134.192,12.2,"iPhone9,3",39b6de9cf586908a577cb2d8323ac7a14f2ce8b0
tiantianqianzhuang,1389706021,9215DCA1-7354-4EAE-AF26-DD5A3707B703,战争,121.235.231.153,12.1.4,"iPhone10,1",8316b6f8f38044ae666906a0d41eedd6d21723d4
tiantianqianzhuang,1389706021,DB1D20A7-5258-40BE-AD7D-4D648600AB92,战争,211.161.72.135,11.0.3,"iPhone9,2",d7b91bef85b40389226e544e4702427996693c66
tiantianqianzhuang,1389706021,2D6B86ED-BF23-4450-A993-50381E5D36DF,战争,111.163.123.75,12.1.4,"iPhone10,2",4f7f87615578c2d72b8caf70ddc3ba27e2efe7c2
tiantianqianzhuang,1389706021,FCABFE48-2EC8-4D52-AFB3-9286BF519E19,战争,175.30.99.164,12.1.4,"iPhone11,8",00008020-0008796E0192002E
tiantianqianzhuang,1389706021,804DCD8A-2D8B-43D1-B3C8-3DA125E234F6,战争,39.129.3.156,12.3.1,"iPhone10,1",b3f3321fcd1de07662a71718770b04705a5ff5f9
tiantianqianzhuang,1389706021,6E5D75D1-395B-48C7-AA9D-D3338111D395,战争,111.121.77.8,12.2,"iPhone10,1",8024e162699860026d0cff2a646918558354cc0e
tiantianqianzhuang,1389706021,EBCB9D78-1FFD-4110-A6A5-85AEE08CCA8C,战争,211.97.131.229,12.3.1,"iPhone10,2",fb01d3549d08b71508b5d9eccbeeb4c4cdb3408f
tiantianqianzhuang,1389706021,70F9332B-17D2-416B-96C8-1EB009170B91,战争,120.209.116.185,12.2,"iPhone9,2",67637cb610d2f8b1e532332ea685e75e0514d391
tiantianqianzhuang,1389706021,004CBE7A-CF19-44C3-ABE2-A223CD7C9E6F,战争,58.214.75.11,12.2,"iPhone10,2",735f107372d89cebe9864891eb58f5a35f14d9cb
tiantianqianzhuang,1389706021,EBC48CA1-A9CC-4082-B157-5450773DAD8B,战争,223.104.148.156,12.3.1,"iPhone11,2",00008020-00025D3811F0002E
tiantianqianzhuang,1389706021,00322536-61E9-45EA-8C1D-35621F2DEF9A,战争,111.29.132.109,12.1.4,"iPhone9,2",de3a6ac9cf0ba49e21d0249f7eb4f83f713c7105
tiantianqianzhuang,1389706021,8DD3B9FF-3EDC-4F67-B665-1D49F59AF745,战争,1.26.182.197,12,"iPhone10,3",71c11019c918b9c0bca7a4c0fd4e158b50fdc77f
tiantianqianzhuang,1389706021,E4C19F80-7CBE-469B-8AC2-D6FAE665632D,战争,60.190.190.2,12.2,"iPhone9,1",9f18ef35b77f26b59c4a4b5f4f57f2097df0c28b
tiantianqianzhuang,1389706021,03EE7442-91B3-445D-AAF6-C56507598E5C,战争,112.98.165.223,12.2,"iPhone9,4",e7831668bb392196d5544d9fd663959e58f707aa
tiantianqianzhuang,1389706021,A251F059-E4C9-4371-8ECB-5C5DDCDED14F,战争,113.229.116.170,12.3.1,"iPhone9,2",986be42e39dfa3c0b149aaed00b6d3f126562f05
tiantianqianzhuang,1389706021,B3760CB0-482A-4B8A-93E1-DEC63D823FFE,战争,153.0.156.28,12.1.4,"iPhone10,3",499aa31d293d739bcdd13faa4de8fb694da69fdd
tiantianqianzhuang,1389706021,84DCF0DC-3277-4C36-9562-CF5FBF550254,战争,218.62.253.203,12.3.1,"iPhone10,3",1bc0d33bfb2c0a1cad1b6652f402490d10cc3a71
tiantianqianzhuang,1389706021,70C64205-39AB-4644-8832-A3F7E9DE3DB4,战争,171.104.24.82,11.2.5,"iPhone9,1",10381eb4da98510b46e13c4ad24b36b00322fdf5
tiantianqianzhuang,1389706021,D991E92C-800A-4F97-A409-DBFC0F45F5E5,战争,223.104.145.158,12.1,"iPhone9,2",8e98e5403c72af7d8cc055c3c28f3c6af372537f
tiantianqianzhuang,1389706021,682E1683-9F33-452E-BC16-A0064FA38128,战争,113.245.98.36,12.2,"iPhone9,2",bb53643b1b29af0a7c16c7b6b3a4d0aa2770858d
tiantianqianzhuang,1389706021,800F85F5-0A61-464A-BAC5-9267324B7F60,战争,39.152.208.123,12.2,"iPhone9,2",24b5e34c32cf38e04817814141243b047f925000
tiantianqianzhuang,1389706021,13321240-1563-45D6-BAE6-1D9201B5190A,战争,101.27.87.192,12.2,"iPhone10,1",24a431622e68986144613744e37dd7621baa7168
tiantianqianzhuang,1389706021,6ED331BB-123F-42B7-B497-FFB832AEBE23,战争,122.97.73.183,12.3.1,"iPhone9,2",4cb1a3929b5c8b5d6a826fc31d89703b1337bc32
tiantianqianzhuang,1389706021,D0E601E1-8F79-4567-A6E6-70E9EFDD3002,战争,58.62.202.182,12.2,"iPhone9,2",d74d620b74ccb23678c3fe63554d1b6f417560ff
tiantianqianzhuang,1389706021,CE4824C9-7720-480F-95D4-5411253A34CA,战争,117.136.31.131,11.4.1,"iPhone10,3",f6c50b0cfcf6afab0e0521e39be2d5a35f5478ea
tiantianqianzhuang,1389706021,904D8EE2-E473-496B-850C-AA15B5684449,战争,223.73.8.217,12.1.2,"iPhone9,3",e06505e6cf7911b42e905e9336b9b219ad5f6b70
tiantianqianzhuang,1389706021,14396480-03F4-4C8C-8DA0-F673AF6E7E33,战争,119.164.169.212,12.2,"iPhone10,2",3f85dc4deb92f513ad474a1b469ce9104f429c06
tiantianqianzhuang,1389706021,F7F021AC-B943-4E1B-A36C-19DD0D2AA7F8,战争,223.90.25.242,12.2,"iPhone9,1",960bf086094197cf10aead2af14041391fbde7a9
tiantianqianzhuang,1389706021,F1D0ABD8-10AF-48B7-A645-B3AC3B7FA89E,战争,114.229.185.147,12.3,"iPhone9,2",28c879e918112ccf032572d3ddee4596bd4fdc2b
tiantianqianzhuang,1389706021,DE13A04E-F9B4-441B-B2F5-82CC94C81D1E,战争,223.157.117.55,12.2,"iPhone9,2",2c5afcf4cf5bbb826e68f8dd94aead40e11b92a8
tiantianqianzhuang,1389706021,98478198-0736-48FA-B47F-5B91CA1C86F2,战争,123.147.246.159,12.3.1,"iPhone10,2",d10f76870368310576fa5ba91d99c912fd6fda75
tiantianqianzhuang,1389706021,2E073E3F-C1A9-4BC5-8BFE-9804DD653414,战争,123.165.140.225,12.1.2,"iPhone9,2",766a45f1e9b1968a968d9fe829539187387894aa
tiantianqianzhuang,1389706021,FE962F35-B357-402B-9AFA-6D51B8E8B206,战争,117.136.75.179,12,"iPhone9,2",09a658ef179ca325d2369f42f1a52fd7a75c719b
tiantianqianzhuang,1389706021,E1C9DC76-DBE2-4E97-BF02-CE73DDB531A7,战争,117.182.1.154,12.1.1,"iPhone9,1",380514ca5cf6c507e252e9ec2a925a7fb84c50e8
tiantianqianzhuang,1389706021,2CECD86F-B72E-4C19-BEAB-EF1063B2C5C7,战争,106.118.133.173,12.3.1,"iPhone10,2",b1785bee5bcbd5a001d0d58719e9d886932c2900
tiantianqianzhuang,1389706021,F528BB96-71DF-484E-B827-5561900003BD,战争,27.9.202.52,12.2,"iPhone10,2",de570c442aa2fb75ca48d450e80de272addb86f1
tiantianqianzhuang,1389706021,3BA0033A-FD52-402A-BC3A-E6B789649856,战争,111.146.96.152,12.1.4,"iPhone9,2",5f3bd56e756cb8ca72ae04ec6fead7fe74b78b47
tiantianqianzhuang,1389706021,2E809F76-11E6-4E31-B3FE-35EEE1EA81D6,战争,183.200.186.165,12.1.4,"iPhone9,1",1bc04d4e0f0f403a83465236faf9e2d413b0bfe0
tiantianqianzhuang,1389706021,F21A9146-F049-4773-9536-00C96B0352B0,战争,60.171.116.188,12.2,"iPhone10,3",70d9fc80bdd3ce76000a23a572be6c08d8b31b23
tiantianqianzhuang,1389706021,CE948F46-A972-480F-B5E3-EEF7F9190336,战争,113.104.1.106,12.1.4,"iPhone10,3",a5ccd92a07c470ba3697064c52216c207fe6d679
tiantianqianzhuang,1389706021,7ECD1DB3-501C-4E9A-8E19-9E2644093D15,战争,115.215.34.170,12.1.2,"iPhone10,1",279dfc98d15dfc62fb76e64f8030ce09e8e02c8c
tiantianqianzhuang,1389706021,39578FB6-007F-49E5-B00D-DE883D3C9D8A,战争,117.188.233.217,12.2,"iPhone9,1",c16009664c90c8c3e99112743787f415e2e2527d
tiantianqianzhuang,1389706021,51EE67A3-1DEA-4E9B-8A57-ED362EAB00E8,战争,183.192.26.240,12.2,"iPhone11,6",00008020-0003551414D2002E
tiantianqianzhuang,1389706021,6C33A076-1558-49C8-BB4C-76F2748EE2FC,战争,60.190.207.98,12.2,"iPhone9,1",f48796f225b309d95a3d9c3ee06c6015327eafe7
tiantianqianzhuang,1389706021,528BE83F-FFD4-4857-B00A-4AEDF05BB683,战争,183.205.74.180,10.2.1,"iPhone9,1",1ed4aedcdf732c1bc6666d303e8dcd3060fc1d17
tiantianqianzhuang,1389706021,10811235-B9EA-4675-83B0-B76869CE0D36,战争,117.136.8.73,12.3,"iPhone11,8",00008020-0010145E1A28002E
tiantianqianzhuang,1389706021,973A7DF1-B204-45F8-9984-8F815946B0DF,战争,118.134.48.192,12.0.1,"iPhone10,2",52f1b0822eec293968ba118087f98e989f72513d
tiantianqianzhuang,1389706021,DA75DB4C-4770-41A0-B849-613722897C06,战争,117.136.87.32,12.2,"iPhone9,1",7820a0f00ceec8279608b031acbb7a3704da306f
tiantianqianzhuang,1389706021,D8953FE1-6186-46B6-ABE3-F4F07C871D1E,战争,101.67.135.230,11.1.2,"iPhone9,2",4ba87cf3bcdcb8ca0d2ff3fc249668664ebfa404
tiantianqianzhuang,1389706021,B3BCAAA6-E73E-47F6-BF5F-57C37B86D4DB,战争,119.35.6.206,12.1.2,"iPhone9,2",462b9dd1980737ce9e9bb7824c5c6b2d7e88ecfd
tiantianqianzhuang,1389706021,4E843ABE-1E69-4BCD-AF13-485C4DCC134A,战争,223.96.59.215,12.3.1,"iPhone11,8",00008020-001408C00E99002E
tiantianqianzhuang,1389706021,9935D83C-878C-41A5-A58F-AC9DE92EBEB1,战争,183.234.36.142,12.2,"iPhone9,2",17909628939af3446016a6b5b1d6fa8e04a4307f
tiantianqianzhuang,1389706021,C5C29736-AC8A-4419-B892-0DB6C7D0F141,战争,119.184.205.141,12.3.1,"iPhone10,6",5621d64489ef3ed997e286093b7dbba275837eb2
tiantianqianzhuang,1389706021,0BDA772D-7956-4D0C-A704-CFAAD03C21BB,战争,113.121.187.253,12.1.2,"iPhone9,1",22b82856ad4ff333f9ddcfaf44272313b61ee51e
tiantianqianzhuang,1389706021,EC38DCE7-AB7E-452F-8110-5673488EA52C,战争,117.136.66.122,12.2,"iPhone11,6",00008020-000D55243430003A
tiantianqianzhuang,1389706021,023916DF-C357-41CF-91D5-A00057602215,战争,112.39.112.1,12.3.1,"iPhone10,3",feb4400ab997cbc6b52fda7176106bd20288cec7
tiantianqianzhuang,1389706021,CBB9BE31-2E16-4366-A357-7121F0456C50,战争,219.152.6.167,12.2,"iPhone9,1",b78221b3929a0b5b19baa942c780a5771956e10e
tiantianqianzhuang,1389706021,54A8356E-42F5-490A-83DD-E51EEEEB917D,战争,220.167.136.222,12.3.1,"iPhone10,3",e5537b3f09f2158f2025a11f0fd181f7c0d91490
tiantianqianzhuang,1389706021,0CD14987-99A0-4433-9B8B-176EF857781D,战争,119.200.169.104,12.3,"iPhone10,6",cfe92b466ce23feb1f971f32cd29543294223684
tiantianqianzhuang,1389706021,180134A7-E8EC-4ED0-9CBB-A5736F1A879E,战争,58.20.74.239,12.3.1,"iPhone9,1",48dd1378359cb81f8acdb62858d350e2078bce9e
tiantianqianzhuang,1389706021,BDFE4949-3B6A-4D3F-A0EA-D9985F9EFF83,战争,42.224.205.234,12.2,"iPhone9,2",f590fd82a62e728c7b9e8084591e3a6ebd1c74bd
tiantianqianzhuang,1389706021,BB3B8F2E-8D6E-4649-96BD-F6A67EB96A32,战争,39.79.145.85,12.2,"iPhone9,2",a038788b26a1892c159d2e1ab2915ccf21647333
tiantianqianzhuang,1389706021,AB20F236-0E2A-4C61-9B9C-9740ADB43A11,战争,61.242.54.13,12.2,"iPhone9,2",c6559c487de36ac66de725176d8c7f908a3ae662
tiantianqianzhuang,1389706021,31353D89-8F24-47D8-A69A-5B23D1B226D7,战争,58.252.76.100,12.1.2,"iPhone10,3",c01f3a416c6218a8760c35e02e01a80df92921e4
tiantianqianzhuang,1389706021,333F6F22-A837-487E-B899-C95947403D05,战争,125.79.255.203,12.1.2,"iPhone9,2",2260f0e60b2f47e4a9808cf4173ad50f1419afa6
tiantianqianzhuang,1389706021,95313B1F-4172-47AC-BBCE-FB366EF1DEB4,战争,117.177.21.9,12.2,"iPhone9,2",4e15860e5b2732a8f7a9a32e33676eff0cf2be0b
tiantianqianzhuang,1389706021,A59E586E-F4A0-4044-B4C8-9A8103F0AC07,战争,117.148.86.58,12.2,"iPhone11,8",00008020-001524A22198003A
tiantianqianzhuang,1389706021,012A9A0F-343F-409A-BC66-FBA3B39200D2,战争,180.212.196.145,12.1.2,"iPhone10,3",d9b7eca410dd47923618fed926ff6d4afe62a3ce
tiantianqianzhuang,1389706021,E1F5EB85-99B9-4272-93E6-05640EF1019D,战争,60.19.75.100,12.3.1,"iPhone9,1",6645656e5a2b5acdc2301701d547d00725ba62a3
tiantianqianzhuang,1389706021,21C1616C-7CC0-44D8-9197-BD78B2AA4C0B,战争,58.221.212.226,10.3.3,"iPhone9,1",8def661413b371ed00ee032bec144148407a0421
tiantianqianzhuang,1389706021,5FDA2C83-80D4-42BD-851E-166C9B5583B3,战争,121.207.10.120,10.1,"iPhone9,1",a2efc115cc77faa9c7c8364167100d31da800b94
tiantianqianzhuang,1389706021,2EA84878-F7D0-4E91-9BEB-BCC78D4BB9DF,战争,27.156.237.47,12.3,"iPhone10,4",37fb28a4927c266284a87f86dda54919e66e74bd
tiantianqianzhuang,1389706021,D2262F87-6D77-4150-ABD9-6057E588496A,战争,183.250.39.213,12.1.2,"iPhone9,2",ab903c36edd23b702ad5b64bcc17bf936213ddd6
tiantianqianzhuang,1389706021,C95CAF43-ECD1-47DD-B41F-5A08B15479BE,战争,111.30.220.86,11.3.1,"iPhone10,3",09438d5562298b611fd51fad95fead6d00c73371
tiantianqianzhuang,1389706021,89FEF109-2793-4CFD-BEBC-4E73AA906F34,战争,122.238.75.131,12.0.1,"iPhone9,1",293eb158fabbc1c0420863a355b2bb72ecd6f69b
tiantianqianzhuang,1389706021,40689DAC-8638-4F93-AA20-169A6F896D3F,攻城掠地,117.136.68.148,12.1.4,"iPhone9,2",962a759f6f115745c7b9e20b904d46d272760a28
tiantianqianzhuang,1389706021,ED8FD403-0C05-49CE-8871-92C50E3D3FB9,攻城掠地,183.97.246.158,12.2,"iPhone9,4",fe9652be91d5c7c513ef12b35994c00089ee5a03
tiantianqianzhuang,1389706021,8C570C72-4C6C-475B-A6FC-5DE87F3DECEF,攻城掠地,120.230.71.168,11.3,"iPhone9,2",d9a9e4eb758c786089fb1d93d76657ff49d8818b
tiantianqianzhuang,1389706021,BA1D318C-EECF-4C6D-8246-A8B9938954D1,攻城掠地,223.104.246.194,12.2,"iPhone10,1",dc279a0c17656ba9788cffc1c649650703237ed0
tiantianqianzhuang,1389706021,36A6840D-B225-4C5E-AB42-3F998127D73D,攻城掠地,171.82.14.212,12.2,"iPhone9,2",1168c526accf5ed85b22387b7596f42b23ae0aba
tiantianqianzhuang,1389706021,2B9DE470-F3FA-44C3-B071-4231D04F5CF4,攻城掠地,43.225.208.21,12.2,"iPhone10,3",de421ee6ed1cdd6fdd8402c66579214fd571c23c
tiantianqianzhuang,1389706021,10A08B81-5D5F-48CA-8F84-AB2655713071,攻城掠地,183.156.41.119,12.3.1,"iPhone10,1",1221ce93f81c6b9ca2fbb0c6936d0b6e6825d731
tiantianqianzhuang,1389706021,1470A855-A8CB-494F-833B-CA46D8F93BAF,攻城掠地,183.226.14.164,12.2,"iPhone10,3",ee6f859ddf3cd8a2e2e80b6279171b0db73ed0a7
tiantianqianzhuang,1389706021,13FE7E7D-1A4E-4FB3-A637-B8E7260C6534,攻城掠地,119.85.31.239,12.2,"iPhone9,4",a9293b206d7393e72cb0f4755b6f237782b5482e
tiantianqianzhuang,1389706021,8CED55BA-807B-4578-8A89-9BBAC6011CE2,攻城掠地,27.31.16.227,12.3.1,"iPhone11,2",00008020-001C51A91E62002E
tiantianqianzhuang,1389706021,C518EEA3-868C-4D31-84E4-9871FAB46CF8,攻城掠地,171.81.237.206,12.3.1,"iPhone9,2",59eef1839038e910ede072edee3d38d822e5a063
tiantianqianzhuang,1389706021,E6154D61-5C9D-4753-956E-ED829298A1DA,攻城掠地,113.104.64.155,12.2,"iPhone9,4",cd2e0e9891ee7dde8207aa34c285c8ea95dae0f9
tiantianqianzhuang,1389706021,AD33E791-D8F5-49B1-863B-C99D8910AFA2,攻城掠地,42.100.235.198,12.1.1,"iPhone9,2",8014fb15906cc15845fe36518280e577d516dbd5
tiantianqianzhuang,1389706021,0345C950-2813-4C4B-BE9C-63AAEA7C4D36,攻城掠地,223.104.5.179,12.2,"iPhone10,2",97ea5f4efc32a1a92bbf5d2630f1301a78395213
tiantianqianzhuang,1389706021,53C1BDD1-E2ED-49EB-8CC5-E59F10F52FDD,攻城掠地,119.130.101.79,12.3.1,"iPhone10,3",ab0de0adea2582d72b7eb5035d07b4790a8b40a1
tiantianqianzhuang,1389706021,D02ED8F2-5826-47F3-9AA2-021639395B6D,攻城掠地,116.21.181.198,12.2,"iPhone9,2",b294f936a7b5ed8fe0f07a8a86cda929bb24c182
tiantianqianzhuang,1389706021,58B67E7A-5C08-4ACD-A350-525373255BC1,攻城掠地,49.67.67.36,12.1.1,"iPhone11,8",00008020-000535202104002E
tiantianqianzhuang,1389706021,92814F36-5F34-4730-97EE-9B621623CBAC,攻城掠地,116.7.96.8,12.1,"iPhone9,3",7d4527c2d642e60f61f4045ec0e9eed020beb87b
tiantianqianzhuang,1389706021,EBB53FFD-C3F6-461D-805E-0E4A4929FE50,攻城掠地,117.136.67.143,11.2.1,"iPhone9,1",040c80af0cf895cfbd8d630d94c3652dfb6086d8
tiantianqianzhuang,1389706021,7B263142-E4A5-47DF-A938-AEBEE408CCAE,攻城掠地,110.52.141.23,12.2,"iPhone10,2",c915ae1ae9d9c4598712116b961508cded39e22e
tiantianqianzhuang,1389706021,FC8A3438-8C59-4F55-8E79-50058A00D4DD,攻城掠地,123.180.59.93,12.3.1,"iPhone9,1",e51e841400302fd14f49796f8dd47f272b3a474b
tiantianqianzhuang,1389706021,D42728E5-CEDD-4153-84AA-D68B89AFC696,攻城掠地,14.120.227.175,12.3.1,"iPhone9,2",c57a9116d4d3e32089de99ce8d6852864ae1bae4
tiantianqianzhuang,1389706021,5C559FFC-F50C-4FAC-A8ED-8F9654D96A05,攻城掠地,122.238.134.238,12.1.1,"iPhone9,1",0a9294e8c58db4e353d9263d93b8ebb69c8f4360
tiantianqianzhuang,1389706021,CFB922D7-3BBD-425C-B852-4D9CF426689F,攻城掠地,117.136.4.225,12.3.1,"iPhone9,2",1745a547611dc598ede449445d7e7c357bddd27f
tiantianqianzhuang,1389706021,0789DB23-7C95-47E9-8701-82C41C906CEB,攻城掠地,112.96.179.103,12.3,"iPhone10,1",e4f21706770175acf0121e74d36c141b8af555a3
tiantianqianzhuang,1389706021,9204ED5F-689C-4A5B-BBA6-E964FE00F4EE,攻城掠地,36.62.95.94,12.1.4,"iPhone11,8",00008020-001635C402EA002E
tiantianqianzhuang,1389706021,8B39A985-E316-43AC-8150-23B0A6AFF415,攻城掠地,36.57.147.15,12.3.1,"iPhone9,1",108735c8ae1a5b891bbf27ce9cc64960c7631956
tiantianqianzhuang,1389706021,F16AF706-FCE4-4CB0-8D4C-855C1DE56C3C,攻城掠地,122.5.105.194,12.3.1,"iPhone11,2",00008020-000371693A69002E
tiantianqianzhuang,1389706021,709F9BCD-88D6-4346-897E-1D5DA76158C6,攻城掠地,125.116.166.140,12.3.1,"iPhone11,6",00008020-000C385E1A50003A
tiantianqianzhuang,1389706021,E73E8C77-181F-44DE-8744-AA6C238F2BFA,攻城掠地,114.242.248.243,12.1.3,"iPhone9,1",86db5f32449c4ce391e2b6d09f97dd52d22eb39b
tiantianqianzhuang,1389706021,15AED368-8610-4B57-8115-06F6CACEBE72,攻城掠地,183.133.103.213,12.1.4,"iPhone9,3",763fad8ed5c128b4dd379c7ccf5ac6d6e1fe7fcc
tiantianqianzhuang,1389706021,F942DF12-33A9-4236-B0DF-99663C29CD80,攻城掠地,183.209.191.89,12.2,"iPhone9,2",fa89c2f083a7dea469c04b4321504196442fd9a4
tiantianqianzhuang,1389706021,9AFD7134-2A46-4661-8470-296315572E8D,攻城掠地,222.86.240.216,12.2,"iPhone9,2",f0467f498fada0c5f6e1fddc2411b69f3332f655
tiantianqianzhuang,1389706021,5EAD85E0-9B5F-40F9-80F5-BB7DE64EAFAB,攻城掠地,112.224.20.144,12,"iPhone10,3",2c6cb6a9c981064e1411d7bd1a123259783e4b85
tiantianqianzhuang,1389706021,EFC44A0D-4E43-489E-B1E4-852B7CAF214F,攻城掠地,121.206.163.139,12.1.4,"iPhone10,3",1a565a5319cb9dca8321cf7996854c9d8eefb7b2
